pickup_datetime,pickup_latitude,pickup_longitude,uber_base,trip_distance,fare_amount,driver_rating,vehicle_type,ride_status,payment_method,hour,day,month
2014-04-04 21:56:00,40.748,-74.0071,B02682,4.135777748641363,103.39444371603408,4.3237743686688805,Mini,Completed,Cash,21,Friday,April
2014-04-11 16:37:00,40.7462,-73.9819,B02682,9.412769835097658,235.31924587744143,4.876616778700826,Sedan,Cancelled,UPI,16,Friday,April
2014-04-10 13:04:00,40.7621,-73.9704,B02682,3.323784492886671,83.09461232216677,3.5619342683959987,Mini,Completed,UPI,13,Thursday,April
2014-04-26 20:03:00,40.7692,-73.9693,B02617,10.71548789516767,267.8871973791917,4.427354048557246,Mini,Completed,Card,20,Saturday,April
2014-04-07 18:03:00,40.7158,-74.0039,B02598,17.529129393931164,438.2282348482791,3.80155134505505,Sedan,Completed,Cash,18,Monday,April
2014-04-20 01:27:00,40.7422,-74.0041,B02598,17.42766542913171,435.6916357282928,4.1807651778890165,Sedan,Cancelled,UPI,1,Sunday,April
2014-04-05 23:56:00,40.7287,-74.0027,B02512,9.206542303975594,230.16355759938983,4.306229959062608,Sedan,Cancelled,UPI,23,Saturday,April
2014-04-23 14:21:00,40.7896,-73.9698,B02617,19.89545758997319,497.3864397493298,3.5561228246630927,Sedan,Completed,Card,14,Wednesday,April
2014-04-25 12:00:00,40.7208,-73.975,B02682,9.023954544881756,225.59886362204392,4.035264169176309,Sedan,Completed,UPI,12,Friday,April
2014-04-16 17:48:00,40.7435,-73.9924,B02598,6.3793981537163456,159.48495384290865,3.541883444843494,Mini,Completed,Cash,17,Wednesday,April
2014-04-10 13:36:00,40.7504,-73.9831,B02617,12.297604166117484,307.4401041529371,3.54243347533205,Sedan,Completed,Card,13,Thursday,April
2014-04-13 16:24:00,40.6824,-73.9636,B02682,1.968191341416574,49.20478353541435,4.807767278118559,SUV,Completed,UPI,16,Sunday,April
2014-04-18 13:11:00,40.735,-73.9911,B02617,2.428765426676807,60.719135666920174,3.682792812681545,Mini,Cancelled,UPI,13,Friday,April
2014-04-23 07:20:00,40.7789,-73.952,B02512,19.020452342894163,475.5113085723541,3.552881574601249,Sedan,Completed,Card,7,Wednesday,April
2014-04-18 13:31:00,40.7752,-73.9906,B02682,14.144292414416748,353.6073103604187,4.401755813613029,Mini,Completed,UPI,13,Friday,April
2014-04-13 15:46:00,40.7617,-73.9651,B02598,9.223271296295062,230.58178240737652,3.652105920974802,Mini,Completed,Card,15,Sunday,April
2014-04-13 00:07:00,40.7311,-73.9858,B02617,1.4905373304063936,37.26343326015984,4.725412076904607,Mini,Completed,UPI,0,Sunday,April
2014-04-26 19:49:00,40.6926,-73.9999,B02682,5.452742049222072,136.31855123055178,4.8703966857302525,SUV,Completed,Cash,19,Saturday,April
2014-04-07 19:44:00,40.7517,-73.9901,B02598,13.2132755271609,330.33188817902254,3.886409315553097,SUV,Completed,Cash,19,Monday,April
2014-04-11 22:11:00,40.722,-73.8724,B02598,5.536746433571318,138.41866083928295,4.334875067772588,SUV,Completed,Card,22,Friday,April
2014-04-16 18:29:00,40.7602,-73.9729,B02512,18.632525036580624,465.8131259145156,4.208105448621368,SUV,Completed,Cash,18,Wednesday,April
2014-04-19 07:33:00,40.7226,-74.0024,B02598,5.744262021598193,143.60655053995484,4.530167488924565,SUV,Completed,UPI,7,Saturday,April
2014-04-26 12:37:00,40.6817,-73.9585,B02598,9.598492885255332,239.9623221313833,4.198298000757704,SUV,Cancelled,UPI,12,Saturday,April
2014-04-30 14:41:00,40.7251,-73.997,B02682,8.563266769986287,214.0816692496572,3.5080065814283587,Mini,Completed,Card,14,Wednesday,April
2014-04-16 14:13:00,40.7607,-73.9875,B02598,16.82859528267446,420.7148820668615,4.661741762174804,SUV,Completed,Cash,14,Wednesday,April
2014-04-30 10:36:00,40.7595,-73.9833,B02682,8.993955834369995,224.84889585924984,3.911521704768761,Mini,Completed,Cash,10,Wednesday,April
2014-04-14 12:01:00,40.7368,-74.005,B02598,19.66008265989669,491.5020664974173,4.633443272185149,Mini,Completed,Cash,12,Monday,April
2014-04-21 11:08:00,40.5981,-73.9432,B02682,18.69288332300568,467.322083075142,4.020614248868677,SUV,Completed,Cash,11,Monday,April
2014-04-04 19:26:00,40.7227,-74.0083,B02617,15.047379882793493,376.1844970698373,4.568903459485684,Sedan,Completed,Cash,19,Friday,April
2014-04-15 20:20:00,40.6955,-73.9942,B02598,2.646763215946238,66.16908039865595,4.049746076744208,Sedan,Completed,Card,20,Tuesday,April
2014-04-08 21:07:00,40.7617,-73.9844,B02512,5.619495337213104,140.4873834303276,3.872206553373744,SUV,Completed,Card,21,Tuesday,April
2014-04-12 10:17:00,40.6743,-73.9673,B02598,9.702651410741108,242.5662852685277,4.411579678499239,Mini,Cancelled,UPI,10,Saturday,April
2014-04-08 11:21:00,40.7186,-74.0044,B02682,2.6032040424038234,65.08010106009559,3.698972915459509,SUV,Completed,Cash,11,Tuesday,April
2014-04-05 09:52:00,40.7618,-73.9928,B02598,19.20867503285657,480.2168758214143,3.788418693284651,Mini,Completed,Card,9,Saturday,April
2014-04-10 09:06:00,40.7684,-73.8624,B02617,18.063728204792262,451.59320511980656,3.749378099741357,Mini,Completed,UPI,9,Thursday,April
2014-04-26 02:31:00,40.723,-73.9895,B02617,2.991582106493015,74.78955266232538,4.380686865897724,SUV,Completed,Card,2,Saturday,April
2014-04-11 03:19:00,40.7591,-73.9799,B02682,12.009577601326647,300.2394400331662,3.626569107273401,Sedan,Completed,UPI,3,Friday,April
2014-04-04 18:12:00,40.7411,-73.9815,B02598,3.2454763254861114,81.13690813715279,4.677363393066793,Mini,Completed,UPI,18,Friday,April
2014-04-28 11:05:00,40.7061,-74.0179,B02617,2.732934511602559,68.32336279006398,4.851653586452028,SUV,Completed,UPI,11,Monday,April
2014-04-29 18:14:00,40.735,-73.9892,B02598,3.703037290328937,92.57593225822345,3.851177679353891,Mini,Cancelled,Card,18,Tuesday,April
2014-04-21 05:47:00,40.7309,-74.0063,B02598,17.604622750066056,440.1155687516514,3.7326287574860193,Mini,Completed,Cash,5,Monday,April
2014-04-04 20:04:00,40.7706,-73.9649,B02682,6.879954574028469,171.99886435071173,3.9028759740400343,Sedan,Completed,UPI,20,Friday,April
2014-04-02 11:44:00,40.7496,-73.9917,B02682,12.15174459995496,303.79361499887403,4.960142366494088,Mini,Completed,UPI,11,Wednesday,April
2014-04-26 01:30:00,40.7388,-74.0076,B02598,13.827646589678514,345.69116474196284,4.785652225396246,Mini,Completed,Cash,1,Saturday,April
2014-04-11 13:10:00,40.7666,-73.9534,B02682,16.512805230905794,412.82013077264486,3.9576768587450752,Mini,Completed,Cash,13,Friday,April
2014-04-15 11:23:00,40.7641,-73.9748,B02617,9.679500249965033,241.98750624912583,4.746438182411081,Sedan,Completed,Card,11,Tuesday,April
2014-04-25 11:38:00,40.6732,-73.9863,B02617,2.287273044396513,57.181826109912826,4.189472708662375,Sedan,Completed,UPI,11,Friday,April
2014-04-18 10:12:00,40.6909,-73.9892,B02617,1.3928177235344068,34.82044308836017,4.651250698945505,Sedan,Completed,Card,10,Friday,April
2014-04-22 19:24:00,40.6949,-74.1782,B02764,8.90962460779614,222.74061519490348,4.722652866543166,Sedan,Completed,Cash,19,Tuesday,April
2014-04-30 05:47:00,40.7646,-73.9621,B02598,19.92376075114175,498.0940187785437,4.7667075907427385,Sedan,Completed,Card,5,Wednesday,April
2014-04-17 21:05:00,40.7551,-73.9752,B02617,12.649878932728177,316.2469733182044,4.676147058869415,SUV,Completed,Cash,21,Thursday,April
2014-04-02 15:50:00,40.7616,-73.9746,B02598,7.991242222328439,199.78105555821097,4.302137657420527,Mini,Cancelled,UPI,15,Wednesday,April
2014-04-24 07:50:00,40.7296,-73.9983,B02682,4.360841821497539,109.02104553743848,4.758139980353198,SUV,Completed,UPI,7,Thursday,April
2014-04-12 18:05:00,40.7547,-73.9637,B02617,11.12800429370993,278.20010734274825,4.12354246810339,SUV,Completed,Card,18,Saturday,April
2014-04-12 18:43:00,40.7267,-74.0341,B02617,14.957256672310256,373.9314168077564,4.311123325484651,Sedan,Completed,Cash,18,Saturday,April
2014-04-07 15:24:00,40.7708,-73.9683,B02682,3.443555047053664,86.08887617634159,4.300308452922114,Sedan,Completed,Cash,15,Monday,April
2014-04-22 10:06:00,40.6823,-73.9872,B02598,12.683336517522456,317.0834129380614,3.850825371883365,Mini,Completed,Card,10,Tuesday,April
2014-04-16 06:23:00,40.7723,-73.9497,B02682,7.884638142424875,197.11595356062188,4.638300901969404,Mini,Completed,Card,6,Wednesday,April
2014-04-26 16:44:00,40.7742,-73.9658,B02598,17.81947726580773,445.4869316451933,4.712643934527648,SUV,Completed,Card,16,Saturday,April
2014-04-06 09:49:00,40.7388,-74.0092,B02682,10.797595303691397,269.9398825922849,4.055074377985282,Sedan,Completed,UPI,9,Sunday,April
2014-04-30 11:04:00,40.7146,-73.9336,B02682,18.24639166446014,456.1597916115035,4.614849824483692,SUV,Completed,Cash,11,Wednesday,April
2014-04-25 06:12:00,40.721,-74.0083,B02617,2.6736439246326507,66.84109811581627,3.790212880722382,Mini,Completed,Cash,6,Friday,April
2014-04-18 15:08:00,40.7514,-73.9799,B02598,15.459306980227195,386.48267450568,4.776874966096637,Mini,Completed,Card,15,Friday,April
2014-04-05 21:59:00,40.7142,-73.9558,B02682,13.013831495650484,325.3457873912621,4.4411895866963,SUV,Completed,Cash,21,Saturday,April
2014-04-07 15:04:00,40.645,-73.7818,B02598,18.126193983889504,453.1548495972376,4.525763460471135,Sedan,Completed,UPI,15,Monday,April
2014-04-15 19:53:00,40.6916,-73.9588,B02512,7.553963418491408,188.8490854622852,3.9572349047175246,Mini,Completed,Card,19,Tuesday,April
2014-04-17 07:36:00,40.7217,-73.9946,B02682,17.437776177643276,435.9444044410819,3.593007163557078,SUV,Completed,UPI,7,Thursday,April
2014-04-23 07:03:00,40.7263,-73.9934,B02617,7.387153791076172,184.6788447769043,4.386020556395699,Sedan,Completed,Cash,7,Wednesday,April
2014-04-05 12:10:00,40.7778,-73.9775,B02598,12.415062895109736,310.3765723777434,3.998859137327116,Mini,Completed,Cash,12,Saturday,April
2014-04-04 23:08:00,40.7279,-73.9912,B02617,3.149337961699991,78.73344904249977,4.476935044836143,Mini,Completed,Card,23,Friday,April
2014-04-17 10:17:00,40.7203,-74.0086,B02682,16.620199139079446,415.5049784769861,3.986662093559937,Sedan,Completed,Card,10,Thursday,April
2014-04-15 21:22:00,40.6917,-73.9679,B02598,18.174817467836103,454.3704366959026,4.751062432576047,Mini,Completed,UPI,21,Tuesday,April
2014-04-09 14:34:00,40.7433,-73.9855,B02682,19.67437087776112,491.859271944028,3.983014651662636,SUV,Completed,UPI,14,Wednesday,April
2014-04-01 09:36:00,40.7643,-73.9959,B02598,19.817117832184238,495.4279458046058,3.8400049856141063,Sedan,Completed,Cash,9,Tuesday,April
2014-04-07 20:45:00,40.7614,-73.9821,B02682,1.3017809799525706,32.54452449881426,3.697501434877165,SUV,Completed,UPI,20,Monday,April
2014-04-03 16:40:00,40.802,-73.9615,B02682,19.669680336542942,491.7420084135736,3.562483116067781,Mini,Completed,UPI,16,Thursday,April
2014-04-10 18:08:00,40.7226,-73.997,B02682,13.95839562533217,348.9598906333042,4.679416596429325,Mini,Completed,Cash,18,Thursday,April
2014-04-09 20:05:00,40.7618,-74.0007,B02598,9.788423431667626,244.71058579169065,4.107685807901914,Mini,Completed,Cash,20,Wednesday,April
2014-04-23 07:19:00,40.7798,-73.9504,B02682,6.122448342548093,153.06120856370234,3.633689548535662,Mini,Completed,Cash,7,Wednesday,April
2014-04-27 19:04:00,40.7496,-73.9838,B02598,17.563212683815653,439.0803170953913,4.722708385503683,SUV,Completed,UPI,19,Sunday,April
2014-04-30 04:41:00,40.6893,-73.9913,B02598,7.903970226532356,197.5992556633089,4.755302437120919,Sedan,Completed,Card,4,Wednesday,April
2014-04-02 16:30:00,40.7635,-73.9712,B02512,13.433451066175689,335.8362766543922,4.54934004195195,Sedan,Completed,UPI,16,Wednesday,April
2014-04-15 21:31:00,40.7605,-73.9877,B02598,1.862913880671547,46.57284701678868,4.152248239865786,Sedan,Completed,Cash,21,Tuesday,April
2014-04-03 16:58:00,40.7438,-73.9879,B02682,9.374646094397049,234.36615235992616,3.61981566201012,Sedan,Completed,Cash,16,Thursday,April
2014-04-09 15:07:00,40.7608,-73.9948,B02682,5.764676950453255,144.11692376133138,3.887602165392477,Sedan,Completed,Card,15,Wednesday,April
2014-04-25 19:10:00,40.717,-73.9997,B02682,4.9592548988438345,123.98137247109588,3.5319525104229608,Mini,Completed,Card,19,Friday,April
2014-04-06 07:43:00,40.7869,-73.9534,B02598,16.004809068135184,400.1202267033796,3.5987161163094026,SUV,Completed,Cash,7,Sunday,April
2014-04-01 08:48:00,40.7407,-74.0075,B02617,4.538342251166472,113.4585562791618,4.548522160886519,Sedan,Completed,UPI,8,Tuesday,April
2014-04-04 21:25:00,40.7626,-73.9216,B02682,12.27613414451934,306.9033536129835,4.2550422616280414,Sedan,Completed,UPI,21,Friday,April
2014-04-19 16:24:00,40.7575,-73.9762,B02512,11.77760181139524,294.44004528488097,4.149683011289392,Mini,Completed,Card,16,Saturday,April
2014-04-19 11:24:00,40.7165,-73.9585,B02617,18.36021132268997,459.00528306724925,3.5464505346656425,SUV,Completed,Cash,11,Saturday,April
2014-04-15 21:52:00,40.7691,-73.9813,B02598,15.792559475718871,394.8139868929718,3.872677658541304,SUV,Completed,Card,21,Tuesday,April
2014-04-15 15:35:00,40.719,-74.0109,B02682,1.6060621254137444,40.15155313534361,4.998673332048784,Mini,Completed,UPI,15,Tuesday,April
2014-04-24 20:59:00,40.7234,-73.9996,B02512,11.41774626310224,285.443656577556,4.953151379815379,Sedan,Cancelled,Cash,20,Thursday,April
2014-04-01 17:24:00,40.7399,-73.9868,B02598,19.66956163372633,491.7390408431583,4.998607487151613,Mini,Completed,Card,17,Tuesday,April
2014-04-05 22:33:00,40.7562,-73.9718,B02682,10.548648885107974,263.7162221276994,3.86556317683769,SUV,Completed,Cash,22,Saturday,April
2014-04-02 09:54:00,40.7376,-74.0083,B02617,10.249991342153187,256.24978355382973,4.741671024950223,Sedan,Completed,Card,9,Wednesday,April
2014-04-10 19:08:00,40.7572,-73.9818,B02598,16.039119831180024,400.9779957795006,3.98393385521508,SUV,Completed,Card,19,Thursday,April
2014-04-27 16:56:00,40.756,-73.9716,B02598,7.368251738067274,184.20629345168183,4.517985151136674,SUV,Completed,Cash,16,Sunday,April
2014-04-02 08:55:00,40.7543,-73.9755,B02512,4.7450532373971495,118.62633093492872,4.092177079738458,SUV,Cancelled,UPI,8,Wednesday,April
2014-04-02 18:54:00,40.7599,-73.9786,B02598,1.246473035305671,31.16182588264177,4.414229168633194,SUV,Completed,Card,18,Wednesday,April
2014-04-18 01:46:00,40.7336,-73.9973,B02682,15.297845338889523,382.4461334722381,3.796042096283599,Mini,Completed,Card,1,Friday,April
2014-04-22 14:26:00,40.7053,-74.0133,B02512,18.3723892867866,459.309732169665,3.7342395473059735,Mini,Completed,Card,14,Tuesday,April
2014-04-25 03:45:00,40.7678,-73.9915,B02598,10.800424043283677,270.0106010820919,4.725157873033433,SUV,Completed,Cash,3,Friday,April
2014-04-12 01:39:00,40.7062,-74.0092,B02598,17.27720874501073,431.9302186252682,4.586296059409992,Mini,Completed,Card,1,Saturday,April
2014-04-13 11:11:00,40.7215,-73.9823,B02682,8.669322658000265,216.73306645000665,4.877810335477768,SUV,Completed,Card,11,Sunday,April
2014-04-03 06:35:00,40.7794,-73.9794,B02682,5.738778494468871,143.46946236172178,4.47870010818856,Mini,Completed,UPI,6,Thursday,April
2014-04-30 15:49:00,40.7636,-73.975,B02512,13.32771406644879,333.1928516612197,3.63974432968957,Sedan,Completed,UPI,15,Wednesday,April
2014-04-14 07:25:00,40.7732,-73.8855,B02598,18.449306214221743,461.23265535554367,3.628919781870643,Mini,Completed,Card,7,Monday,April
2014-04-26 03:01:00,40.7235,-73.9883,B02598,2.937065545642615,73.42663864106538,4.987742764509305,SUV,Completed,Card,3,Saturday,April
2014-04-04 18:52:00,40.7127,-74.0076,B02598,14.163290669954211,354.0822667488553,4.877563786763962,SUV,Completed,Card,18,Friday,April
2014-04-14 16:19:00,40.7633,-73.9718,B02682,18.62987289174176,465.746822293544,3.611358619028838,Mini,Completed,Cash,16,Monday,April
2014-04-25 07:21:00,40.7325,-73.9969,B02617,1.3863830661496803,34.659576653742015,4.673459645573484,SUV,Completed,Cash,7,Friday,April
2014-04-01 14:19:00,40.7168,-73.9635,B02598,15.348097304320529,383.7024326080132,4.469793944403425,Mini,Completed,Cash,14,Tuesday,April
2014-04-30 20:07:00,40.6578,-74.0071,B02682,19.316864018756696,482.9216004689174,4.363847563759797,SUV,Completed,Cash,20,Wednesday,April
2014-04-10 19:55:00,40.7708,-73.9807,B02598,2.9248158977544163,73.12039744386041,4.798237900866752,Sedan,Completed,UPI,19,Thursday,April
2014-04-17 08:36:00,40.7458,-73.9938,B02617,17.52419799932811,438.10494998320274,4.107452283048054,SUV,Completed,UPI,8,Thursday,April
2014-04-16 19:19:00,40.764,-73.9774,B02617,19.54533194068573,488.6332985171434,4.607518622603427,Sedan,Completed,Cash,19,Wednesday,April
2014-04-15 18:39:00,40.7502,-73.995,B02682,10.863023897877245,271.5755974469311,3.554236377408533,Sedan,Completed,UPI,18,Tuesday,April
2014-04-17 17:27:00,40.7914,-73.9737,B02598,13.902746074329883,347.5686518582471,3.8227143193543367,SUV,Completed,Cash,17,Thursday,April
2014-04-05 22:44:00,40.7424,-74.0361,B02682,11.599156326914022,289.97890817285054,4.105449892382288,Mini,Completed,UPI,22,Saturday,April
2014-04-08 14:12:00,40.7607,-73.9862,B02682,3.7301550817919455,93.25387704479864,4.629652709897262,SUV,Completed,Cash,14,Tuesday,April
2014-04-21 17:38:00,40.7075,-74.0119,B02598,3.0335275413803107,75.83818853450776,3.7789994884727145,Sedan,Completed,Card,17,Monday,April
2014-04-11 19:45:00,40.7403,-73.9887,B02598,6.9744790677752615,174.36197669438153,4.578241860786478,SUV,Completed,UPI,19,Friday,April
2014-04-26 07:30:00,40.7697,-73.9603,B02764,2.467292256480466,61.68230641201164,4.631865510352633,Sedan,Completed,Card,7,Saturday,April
2014-04-08 18:22:00,40.6971,-73.9534,B02598,16.45020138163415,411.2550345408538,4.725753282085663,SUV,Completed,Cash,18,Tuesday,April
2014-04-04 14:58:00,40.7074,-74.008,B02617,10.206583614240152,255.1645903560038,4.533359962886539,SUV,Completed,UPI,14,Friday,April
2014-04-25 13:10:00,40.7796,-73.98,B02682,2.8608928459240066,71.52232114810016,4.311245654337597,Mini,Completed,Cash,13,Friday,April
2014-04-29 21:13:00,40.7171,-73.955,B02682,14.61164250349512,365.291062587378,4.422004744383164,Mini,Cancelled,Cash,21,Tuesday,April
2014-04-25 21:36:00,40.7442,-73.996,B02682,10.233330466175175,255.83326165437944,4.977444320784596,Sedan,Completed,Cash,21,Friday,April
2014-04-10 00:14:00,40.7195,-73.9996,B02682,6.141129958500078,153.52824896250195,3.6783950419709286,SUV,Completed,Cash,0,Thursday,April
2014-04-05 16:46:00,40.7712,-73.9661,B02617,15.563807588174566,389.09518970436415,3.791303765659922,Mini,Completed,UPI,16,Saturday,April
2014-04-12 13:22:00,40.7771,-73.9804,B02682,19.046219645472707,476.15549113681766,4.130947362793032,Sedan,Completed,UPI,13,Saturday,April
2014-04-28 20:03:00,40.7715,-73.9473,B02682,13.218057660971196,330.4514415242799,4.71318681530423,Mini,Completed,UPI,20,Monday,April
2014-04-19 16:46:00,40.7315,-73.9825,B02512,11.439787539416882,285.99468848542205,4.144578720060454,Mini,Completed,UPI,16,Saturday,April
2014-04-14 21:00:00,40.6963,-73.5433,B02682,14.901145045924611,372.5286261481153,4.607226398510353,Mini,Completed,Cash,21,Monday,April
2014-04-24 10:56:00,40.7489,-73.9961,B02598,19.753558310440447,493.8389577610112,4.87911734675102,SUV,Completed,Cash,10,Thursday,April
2014-04-22 22:29:00,40.7619,-73.9752,B02617,4.712046443647115,117.80116109117786,4.844264301062872,SUV,Completed,Card,22,Tuesday,April
2014-04-24 12:13:00,40.7224,-73.9872,B02598,1.533861477976922,38.34653694942305,3.575730294922844,Mini,Cancelled,Cash,12,Thursday,April
2014-04-30 14:47:00,40.6254,-73.9597,B02617,11.062146559205786,276.5536639801446,4.481436808964206,Mini,Completed,Cash,14,Wednesday,April
2014-04-29 20:47:00,40.7325,-73.9992,B02682,14.673781588927476,366.84453972318687,4.775889336782167,SUV,Completed,Cash,20,Tuesday,April
2014-04-30 15:08:00,40.7498,-73.9815,B02682,10.491033660680744,262.27584151701865,4.073951178174659,Sedan,Cancelled,UPI,15,Wednesday,April
2014-04-09 17:36:00,40.7642,-73.9544,B02598,10.27721385152407,256.93034628810176,4.372483405540038,Sedan,Completed,Cash,17,Wednesday,April
2014-04-10 21:18:00,40.7328,-74.004,B02617,6.396318697901275,159.9079674475319,3.736881942590786,Mini,Completed,Cash,21,Thursday,April
